Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Honduras,HND,6.26817989,5.92998314,6.2445755,6.89004707,6.85484362,7.50086403,7.86318684,8.08494949,8.60362625,8.99592495,8.72536373,8.79187012,8.65655136,8.47723007,7.91455746,7.4837904,7.709445,7.00668859,7.22820663,7.28237152,9.03509808,9.16101742,8.28209972,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Hungary,HUN,6.77804327,6.82614756,7.1210165,8.1208477,7.75805521,7.98451281,7.77806187,7.20393276,7.08839607,7.22221708,7.44858313,7.48130894,7.41063309,7.23441315,7.04665947,6.85402203,6.9877739,6.74387121,6.57987547,6.28167295,7.28760386,7.38329268,6.68981791,6.3573041,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Iceland,ISL,8.89924335,8.75266171,9.40382481,9.72930241,9.32854366,8.94694996,8.55709076,8.3535862,8.34370804,8.77518463,8.36173058,8.25498867,8.23091221,8.22651291,8.29044247,8.13121986,8.15569115,8.3243084,8.43817616,8.63996315,9.67780685,9.78697014,9.28593922,8.99166012,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,India,IND,4.10568476,4.33754253,4.31453371,4.07877731,4.02679491,3.85508275,3.66901541,3.58103991,3.58856082,3.54637694,3.33625913,3.24634218,3.32935286,3.74944186,3.61956549,3.59565973,3.50430417,2.93597651,2.8584938,2.95299792,3.34146094,3.34680939,3.3058846,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Indonesia,IDN,1.85297656,2.11850214,1.98062706,2.24837184,2.12002277,2.53189397,2.61946416,2.82385564,2.54842305,2.62324095,2.7908783,2.98942471,2.91427088,2.86934805,2.96433568,2.92428517,3.02147198,2.90417194,2.86757827,2.87862897,3.42067289,3.70634937,2.69394851,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Iran, Islamic Rep.",IRN,4.72250843,5.16087341,4.65182209,4.95589161,5.12801409,5.29996157,5.15990877,4.91188192,5.03990459,6.11493444,6.29153061,6.09787989,6.12235117,5.54722023,6.35239553,7.53311825,7.99202633,7.83454609,7.73915195,6.27398872,5.40149546,5.77013779,5.34889174,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Iraq,IRQ,..,..,..,2.99693584,3.90128636,3.01704645,2.49370432,3.2148056,3.06604242,3.77203989,3.23955345,2.80316377,2.69365859,2.80868459,2.78786659,3.15587044,4.58949184,4.04064989,4.12989378,4.28182745,5.76473284,5.25095701,4.29332495,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ireland,IRL,5.8990283,6.39249372,6.67263031,7.00761414,7.21972942,7.64242792,7.51646996,7.80773735,9.12564754,10.52275753,10.52404499,10.5987215,10.6218853,10.28716469,9.49471951,7.32119417,7.4818964,7.10795546,6.47943211,6.71554708,7.06342745,6.59614468,6.11978531,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Israel,ISR,6.61731339,7.01818132,6.92267561,6.85543919,6.80059671,6.90324974,6.70972347,6.69537067,6.82830238,6.91636944,6.88817596,6.83919144,6.97648525,6.95815229,7.04530668,7.02217817,7.09562969,7.17605686,7.22799444,7.17438793,7.70120192,7.67129993,7.34161806,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Italy,ITA,7.56665516,7.7376852,7.86693573,7.83297729,8.16549301,8.33931828,8.43673038,8.13616276,8.53282356,8.95162296,8.91602039,8.77407074,8.78352833,8.77543831,8.86791801,8.85689163,8.72533035,8.67773914,8.68187714,8.65633965,9.62485981,9.34389782,9.02753067,8.51808929,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Jamaica,JAM,5.64462519,5.15652943,4.74544334,4.22014141,4.80435276,4.54581785,4.20788145,5.32057667,5.61143064,5.14654493,5.2951932,5.23845339,4.88512897,4.95443439,5.16564465,5.62470436,5.70102215,6.14859295,5.96798849,6.09761,6.62580395,7.18521214,7.77706337,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Japan,JPN,7.03456163,7.23947906,7.35235405,7.48654842,7.53518438,7.65818596,7.68688869,7.77935696,8.08909321,8.9587822,9.0630064,10.48780155,10.67169094,10.67438698,10.7290144,10.74969959,10.65891552,10.65627098,10.73988247,10.96998405,11.20903683,11.18996906,11.42183685,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Jordan,JOR,9.34367943,9.57236385,9.2786417,8.78901005,8.74670506,8.49441624,7.67925692,7.90982628,8.48880577,9.22396946,8.17025661,8.14807701,7.81799555,7.16592407,7.20892906,7.4609561,6.97644138,7.10953665,6.98295021,7.07244635,7.11578226,7.20182657,6.82820034,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Kazakhstan,KAZ,4.16032362,3.47098351,3.61481094,3.72334599,3.98307943,3.90173173,3.39824891,2.70314884,3.02569818,3.47355556,2.73641348,2.60236716,3.03725958,2.66286707,2.97468472,3.04051137,3.42235589,3.05244446,2.8178606,2.78745699,3.75300956,3.92458963,3.74026752,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Kenya,KEN,3.62446713,3.73997474,3.82154393,4.03360462,4.21154118,4.2173605,5.01337528,5.12351847,5.19043827,5.29172945,5.38849831,5.20212841,5.0180583,4.93100405,4.91267347,4.76439571,4.75429106,3.98597503,4.09903383,4.36874676,4.49248838,4.56525421,4.32603645,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Kiribati,KIR,7.77379847,11.90547657,11.4402895,10.05060768,12.17176056,11.36301994,11.30852318,10.9454546,13.51428604,12.73888874,8.76666641,7.98947382,7.94999981,8.7081337,8.9549551,7.21568632,9.04265118,9.68424225,10.89694214,10.16600227,13.53000164,11.65399933,10.49855042,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Korea, Rep.",KOR,3.85544205,4.32142305,4.05226278,4.63368225,4.60466433,4.8394208,5.16117191,5.16154528,5.39977121,5.89820576,6.02606916,6.12371254,6.17752457,6.31104422,6.50225973,6.72447348,6.89293242,7.04771852,7.46262026,8.1267519,8.3554945,8.95732689,9.43414211,9.88014412,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Kuwait,KWT,2.20362997,3.18719625,3.12441754,2.76042604,2.35702467,2.013309,1.8213098,1.92673647,1.92400301,2.70638776,2.67879915,2.33303547,2.33311439,2.48789287,2.9159987,4.21497965,4.73096323,4.65326786,5.18862629,5.2627306,6.23488235,5.50187826,4.26875782,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Kyrgyz Republic,KGZ,4.41414976,4.27703238,4.59219551,5.82382107,6.20281315,7.45010662,8.3118391,6.93210649,6.52511883,6.89873457,6.95027161,7.1072917,8.50966358,8.18745136,7.35766459,7.14930916,6.41248226,6.18586349,5.01030922,4.25461817,4.94803715,5.35275412,4.92258883,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lao PDR,LAO,4.27513599,4.29031658,3.69751263,4.47920704,3.5405724,3.33673191,2.93200922,3.12986231,2.76727295,3.46300411,2.91154933,1.94457507,2.07637572,2.39984965,2.29845548,2.45366454,2.36087489,2.52606821,2.24630046,2.60312223,2.05965185,2.74392009,2.01825476,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latvia,LVA,5.43338442,5.77004433,5.76281166,5.4793458,6.20221329,5.83247328,5.70438385,5.51350451,5.58478308,6.09759474,6.097435,5.72401047,5.41047668,5.40874767,5.46339607,5.65211773,6.1332593,5.96542788,6.18867874,6.63697243,7.28520584,9.10995388,7.62168407,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lebanon,LBN,10.82951355,10.56254768,9.28233719,8.67109871,7.99923086,7.54867649,8.66057873,8.55984211,7.81751728,7.0073576,7.43864489,8.17744446,7.00420094,7.06742191,7.52181005,7.41596651,7.92386055,7.80396605,8.07092381,8.6936779,7.57650805,4.85634661,5.73500204,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lesotho,LSO,5.15633392,6.59075689,5.86441517,5.33754826,5.24658537,4.67452669,5.40532398,7.22251844,7.66648197,8.9529829,7.64083624,9.07554626,10.04389477,10.99586868,9.99925232,9.29659843,9.24263859,10.57478237,11.1686039,21.96986771,10.45941448,10.81370068,12.65127754,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Liberia,LBR,2.87913179,2.27906823,2.28035998,2.66176748,6.33815622,7.14322186,6.06891537,4.32794046,5.99615717,11.57163906,10.35444641,9.71052551,8.15444565,7.08145809,8.76283932,10.4594965,9.88514519,10.44921875,10.78197193,8.38325977,12.90504265,13.8384428,13.47386169,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Libya,LBY,3.31908512,3.92571616,4.73818302,3.97301245,3.38328195,2.51707149,2.29996443,2.41929626,2.24441886,3.5828805,3.28064442,4.01902008,3.95612097,4.97548628,5.17777824,5.80638647,6.17178679,4.67685318,4.86648417,5.54773426,7.10674047,6.21384287,4.65005827,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lithuania,LTU,6.19950438,6.01339626,6.14446115,6.18627787,5.51149988,5.64800453,5.84418154,5.7643218,6.29453707,7.36587334,6.81462288,6.48781538,6.2759347,6.12593651,6.19332647,6.49043989,6.63746262,6.4444623,6.53038597,6.98445415,7.47439718,7.75970221,7.24335003,7.29381466,..
